,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
718,1,STL,,Vladimir Tarasenko , Ryan O'Reilly,,16,00:07:50,00:07:50,STL,2019-01-19,2,1,470.0,STL,1.0,1.0,Tie
719,2,STL,,Vince Dunn , Robert Bortuzzo,Brayden Schenn,5,00:37:28,00:17:28,STL,2019-01-19,3,2,2248.0,STL,2.0,1.0,Go-Ahead Goal
720,3,OTT,SH,Magnus Paajarvi , Zack Smith,Dylan DeMelo,5,00:41:00,00:01:00,STL,2019-01-19,4,2,2460.0,STL,2.0,2.0,Tie
721,3,STL,,Carl Gunnarsson , Ryan O'Reilly,Pat Maroon,2,00:52:16,00:12:16,STL,2019-01-19,5,3,3136.0,STL,3.0,2.0,Go-Ahead Goal
722,1,STL,,Mackenzie MacEachern , Vince Dunn,Ivan Barbashev,1,00:10:31,00:10:31,LAK,2019-01-21,1,1,631.0,LAK,0.0,1.0,Go-Ahead Goal
723,1,STL,,Oskar Sundqvist , Ivan Barbashev,Alex Pietrangelo,9,00:18:49,00:18:49,LAK,2019-01-21,2,2,1129.0,LAK,0.0,2.0,Insurance Goal
724,1,LAK,,Tyler Toffoli , Brendan Leipsic,,8,00:19:04,00:19:04,LAK,2019-01-21,3,1,1144.0,LAK,1.0,2.0,Go-Ahead Goal
725,2,LAK,PP,Drew Doughty , Anze Kopitar,Jeff Carter,5,00:27:15,00:07:15,LAK,2019-01-21,4,2,1635.0,LAK,2.0,2.0,Tie
726,2,LAK,,Anze Kopitar , Dustin Brown,Jake Muzzin,14,00:38:16,00:18:16,LAK,2019-01-21,5,3,2296.0,LAK,3.0,2.0,Go-Ahead Goal
727,3,STL,PP,Ryan O'Reilly , Vladimir Tarasenko,Alex Pietrangelo,18,00:46:00,00:06:00,LAK,2019-01-21,6,3,2760.0,LAK,3.0,3.0,Tie
728,3,LAK,,Paul Ladue , Brendan Leipsic,Tyler Toffoli,2,00:49:53,00:09:53,LAK,2019-01-21,7,4,2993.0,LAK,4.0,3.0,Go-Ahead Goal
729,1,ANA,,Daniel Sprong , Ryan Getzlaf,Hampus Lindholm,8,00:06:44,00:06:44,ANA,2019-01-23,1,1,404.0,STL,1.0,0.0,Go-Ahead Goal
730,1,STL,,Vladimir Tarasenko , Brayden Schenn,Ryan O'Reilly,17,00:10:34,00:10:34,ANA,2019-01-23,2,1,634.0,STL,1.0,1.0,Tie
731,2,STL,,Zach Sanford ,,,6,00:22:04,00:02:04,ANA,2019-01-23,3,2,1324.0,STL,1.0,2.0,Go-Ahead Goal
732,2,STL,,Oskar Sundqvist , Pat Maroon,Zach Sanford,10,00:27:41,00:07:41,ANA,2019-01-23,4,3,1661.0,STL,1.0,3.0,Insurance Goal
733,3,STL,,Tyler Bozak , Jaden Schwartz,Colton Parayko,7,00:48:42,00:08:42,ANA,2019-01-23,5,4,2922.0,STL,1.0,4.0,Insurance Goal
734,3,STL,,Sammy Blais , Mackenzie MacEachern,Carl Gunnarsson,2,00:49:16,00:09:16,ANA,2019-01-23,6,5,2956.0,STL,1.0,5.0,Insurance Goal
735,1,STL,,Ryan O'Reilly , Alex Pietrangelo,Vladimir Tarasenko,19,00:08:28,00:08:28,CBJ,2019-02-02,1,1,508.0,STL,0.0,1.0,Go-Ahead Goal
736,1,STL,,Carl Gunnarsson , Brayden Schenn,Vladimir Tarasenko,3,00:19:15,00:19:15,CBJ,2019-02-02,2,2,1155.0,STL,0.0,2.0,Insurance Goal
737,3,CBJ,,Oliver Bjorkstrand , Artemi Panarin,,9,00:46:15,00:06:15,CBJ,2019-02-02,3,1,2775.0,STL,1.0,2.0,Go-Ahead Goal
738,3,STL,,Vladimir Tarasenko , Ryan O'Reilly,Brayden Schenn,18,00:46:49,00:06:49,CBJ,2019-02-02,4,3,2809.0,STL,1.0,3.0,Insurance Goal
739,3,CBJ,,Pierre-Luc Dubois , Artemi Panarin,Cam Atkinson,19,00:57:23,00:17:23,CBJ,2019-02-02,5,2,3443.0,STL,2.0,3.0,Go-Ahead Goal
740,3,STL,EN,Oskar Sundqvist , Brayden Schenn,,11,00:59:30,00:19:30,CBJ,2019-02-02,6,4,3570.0,STL,2.0,4.0,Insurance Goal
741,1,FLA,PP,Henrik Borgström , Frank Vatrano,Aaron Ekblad,5,00:18:55,00:18:55,FLA,2019-02-05,1,1,1135.0,STL,1.0,0.0,Go-Ahead Goal
742,3,FLA,PP,Aleksander Barkov , Mike Hoffman,Keith Yandle,19,00:40:30,00:00:30,FLA,2019-02-05,2,2,2430.0,STL,2.0,0.0,Insurance Goal
743,3,STL,,Colton Parayko , Oskar Sundqvist,,9,00:43:05,00:03:05,FLA,2019-02-05,3,1,2585.0,STL,2.0,1.0,Go-Ahead Goal
744,3,STL,,Ryan O'Reilly , Brayden Schenn,Vladimir Tarasenko,20,00:51:09,00:11:09,FLA,2019-02-05,4,2,3069.0,STL,2.0,2.0,Tie
745,3,STL,,Vince Dunn ,,,6,00:56:07,00:16:07,FLA,2019-02-05,5,3,3367.0,STL,2.0,3.0,Go-Ahead Goal
746,OT1,STL,,Brayden Schenn , Colton Parayko,Vladimir Tarasenko,10,01:04:01,00:04:01,TBL,2019-02-07,1,1,3841.0,STL,0.0,1.0,Go-Ahead Goal
761,1,STL,,Alex Pietrangelo , Brayden Schenn,Vladimir Tarasenko,7,00:05:08,00:05:08,STL,2019-02-12,1,1,308.0,STL,1.0,0.0,Go-Ahead Goal
762,1,STL,,Ivan Barbashev , Robert Thomas,,7,00:06:41,00:06:41,STL,2019-02-12,2,2,401.0,STL,2.0,0.0,Insurance Goal
763,1,NJD,,Pavel Zacha , Kenny Agostino,,11,00:10:30,00:10:30,STL,2019-02-12,3,1,630.0,STL,2.0,1.0,Go-Ahead Goal
764,1,STL,,Jaden Schwartz , Robert Bortuzzo,Tyler Bozak,4,00:15:47,00:15:47,STL,2019-02-12,4,3,947.0,STL,3.0,1.0,Insurance Goal
765,2,STL,,Ryan O'Reilly , Brayden Schenn,Vladimir Tarasenko,21,00:20:30,00:00:30,STL,2019-02-12,5,4,1230.0,STL,4.0,1.0,Insurance Goal
766,2,STL,,Mackenzie MacEachern , Alex Pietrangelo,Ivan Barbashev,3,00:26:11,00:06:11,STL,2019-02-12,6,5,1571.0,STL,5.0,1.0,Insurance Goal
767,2,STL,,Tyler Bozak , Colton Parayko,Pat Maroon,9,00:35:20,00:15:20,STL,2019-02-12,7,6,2120.0,STL,6.0,1.0,Insurance Goal
768,3,STL,,Alex Pietrangelo , Vladimir Tarasenko,Ryan O'Reilly,8,00:40:45,00:00:45,STL,2019-02-12,8,7,2445.0,STL,7.0,1.0,Insurance Goal
769,3,NJD,PP,Kyle Palmieri , Nico Hischier,Will Butcher,24,00:48:01,00:08:01,STL,2019-02-12,9,2,2881.0,STL,7.0,2.0,Lead Shrink
770,3,STL,SH,Ivan Barbashev , Alex Steen,Colton Parayko,8,00:49:25,00:09:25,STL,2019-02-12,10,8,2965.0,STL,8.0,2.0,Insurance Goal
771,3,NJD,,Mirco Mueller ,,,1,00:52:44,00:12:44,STL,2019-02-12,11,3,3164.0,STL,8.0,3.0,Lead Shrink
772,1,STL,,Joel Edmundson , Jaden Schwartz,Alex Steen,2,00:03:33,00:03:33,ARI,2019-02-14,1,1,213.0,STL,0.0,1.0,Go-Ahead Goal
773,1,STL,,Vladimir Tarasenko , Joel Edmundson,Oskar Sundqvist,23,00:15:31,00:15:31,ARI,2019-02-14,2,2,931.0,STL,0.0,2.0,Insurance Goal
774,2,STL,PP,Vladimir Tarasenko , Brayden Schenn,Robert Thomas,24,00:36:21,00:16:21,ARI,2019-02-14,3,3,2181.0,STL,0.0,3.0,Insurance Goal
775,3,STL,,Robert Bortuzzo , Vince Dunn,Oskar Sundqvist,2,00:52:03,00:12:03,ARI,2019-02-14,4,4,3123.0,STL,0.0,4.0,Insurance Goal
776,3,STL,,Vladimir Tarasenko , Ryan O'Reilly,Brayden Schenn,25,00:44:01,00:04:01,COL,2019-02-16,1,1,2641.0,STL,0.0,1.0,Go-Ahead Goal
777,3,STL,,Zach Sanford , Oskar Sundqvist,Pat Maroon,7,00:44:58,00:04:58,COL,2019-02-16,2,2,2698.0,STL,0.0,2.0,Insurance Goal
778,3,STL,EN,Jaden Schwartz , Vladimir Tarasenko,Tyler Bozak,5,00:58:24,00:18:24,COL,2019-02-16,3,3,3504.0,STL,0.0,3.0,Insurance Goal
779,1,STL,PP,Vladimir Tarasenko , Ryan O'Reilly,Robert Thomas,26,00:05:08,00:05:08,MIN,2019-02-17,1,1,308.0,STL,0.0,1.0,Go-Ahead Goal
780,1,STL,PP,Ryan O'Reilly , Vladimir Tarasenko,Alex Pietrangelo,22,00:19:30,00:19:30,MIN,2019-02-17,2,2,1170.0,STL,0.0,2.0,Insurance Goal
781,2,STL,,Vince Dunn , Alex Pietrangelo,Brayden Schenn,8,00:27:27,00:07:27,MIN,2019-02-17,3,3,1647.0,STL,0.0,3.0,Insurance Goal
782,2,STL,,Brayden Schenn , Vladimir Tarasenko,,11,00:32:06,00:12:06,MIN,2019-02-17,4,4,1926.0,STL,0.0,4.0,Insurance Goal
783,1,STL,,Jaden Schwartz , Tyler Bozak,Alex Steen,6,00:10:13,00:10:13,STL,2019-02-19,1,1,613.0,STL,1.0,0.0,Go-Ahead Goal
784,1,STL,PP,Colton Parayko , Jaden Schwartz,Tyler Bozak,10,00:17:42,00:17:42,STL,2019-02-19,2,2,1062.0,STL,2.0,0.0,Insurance Goal
785,3,TOR,,Zach Hyman ,,,11,00:46:34,00:06:34,STL,2019-02-19,3,1,2794.0,STL,2.0,1.0,Go-Ahead Goal
786,3,TOR,,Auston Matthews , Nikita Zaitsev,Kasperi Kapanen,28,00:47:05,00:07:05,STL,2019-02-19,4,2,2825.0,STL,2.0,2.0,Tie
787,1,STL,,Ryan O'Reilly ,,,23,00:00:34,00:00:34,STL,2019-02-19,5,3,34.0,STL,3.0,2.0,Go-Ahead Goal
788,2,DAL,,Jamie Benn , Miro Heiskanen,Radek Faksa,20,00:23:46,00:03:46,DAL,2019-02-21,1,1,1426.0,DAL,1.0,0.0,Go-Ahead Goal
789,2,DAL,,Radek Faksa , Esa Lindell,Blake Comeau,10,00:28:53,00:08:53,DAL,2019-02-21,2,2,1733.0,DAL,2.0,0.0,Insurance Goal
790,2,DAL,,Alexander Radulov , Tyler Seguin,,16,00:29:58,00:09:58,DAL,2019-02-21,3,3,1798.0,DAL,3.0,0.0,Insurance Goal
791,2,STL,PP,Vladimir Tarasenko , Ryan O'Reilly,,27,00:32:57,00:12:57,DAL,2019-02-21,4,1,1977.0,DAL,3.0,1.0,Lead Shrink
792,2,DAL,,Jamie Benn , Esa Lindell,John Klingberg,21,00:35:56,00:15:56,DAL,2019-02-21,5,4,2156.0,DAL,4.0,1.0,Insurance Goal
793,2,STL,,Ryan O'Reilly , Jay Bouwmeester,Jaden Schwartz,24,00:39:37,00:19:37,DAL,2019-02-21,6,2,2377.0,DAL,4.0,2.0,Lead Shrink
794,3,DAL,EN,Tyler Seguin , Jason Dickinson,,26,00:59:16,00:19:16,DAL,2019-02-21,7,5,3556.0,DAL,5.0,2.0,Insurance Goal
795,1,STL,,Alex Steen , Oskar Sundqvist,,7,00:07:15,00:07:15,STL,2019-02-23,1,1,435.0,Shootout,1.0,0.0,Go-Ahead Goal
796,2,BOS,,Chris Wagner , Kevan Miller,Torey Krug,9,00:25:12,00:05:12,STL,2019-02-23,2,1,1512.0,Shootout,1.0,1.0,Tie
797,2,MIN,,Jason Zucker , Eric Staal,Jonas Brodin,15,00:31:42,00:11:42,MIN,2019-02-24,1,1,1902.0,MIN,1.0,0.0,Go-Ahead Goal
798,3,STL,PP,Alex Pietrangelo , Tyler Bozak,Vladimir Tarasenko,9,00:47:26,00:07:26,MIN,2019-02-24,2,1,2846.0,MIN,1.0,1.0,Tie
799,1,MIN,,Ryan Donato , Zach Parise,Jonas Brodin,7,00:02:29,00:02:29,MIN,2019-02-24,3,2,149.0,MIN,2.0,1.0,Go-Ahead Goal
802,1,STL,,Oskar Sundqvist , Vince Dunn,Robert Thomas,12,00:06:59,00:06:59,CAR,2019-03-01,1,1,419.0,CAR,0.0,1.0,Go-Ahead Goal
803,1,CAR,,Justin Williams , Brett Pesce,Nino Niederreiter,18,00:07:40,00:07:40,CAR,2019-03-01,2,1,460.0,CAR,1.0,1.0,Tie
804,1,CAR,,Justin Faulk , Nino Niederreiter,Sebastian Aho,8,00:10:44,00:10:44,CAR,2019-03-01,3,2,644.0,CAR,2.0,1.0,Go-Ahead Goal
805,2,STL,,Vince Dunn , Pat Maroon,Robert Thomas,9,00:22:13,00:02:13,CAR,2019-03-01,4,2,1333.0,CAR,2.0,2.0,Tie
806,2,CAR,SH,Sebastian Aho , Teuvo Teravainen,,26,00:33:03,00:13:03,CAR,2019-03-01,5,3,1983.0,CAR,3.0,2.0,Go-Ahead Goal
807,3,CAR,,Jordan Staal , Teuvo Teravainen,Dougie Hamilton,6,00:50:44,00:10:44,CAR,2019-03-01,6,4,3044.0,CAR,4.0,2.0,Insurance Goal
808,3,CAR,EN,Andrei Svechnikov , Brett Pesce,Justin Faulk,15,00:58:59,00:18:59,CAR,2019-03-01,7,5,3539.0,CAR,5.0,2.0,Insurance Goal
809,1,DAL,,Jamie Benn , Taylor Fedun,,22,00:16:52,00:16:52,STL,2019-03-02,1,1,1012.0,DAL,0.0,1.0,Go-Ahead Goal
810,1,DAL,,John Klingberg , Blake Comeau,Mattias Janmark,8,00:18:44,00:18:44,STL,2019-03-02,2,2,1124.0,DAL,0.0,2.0,Insurance Goal
811,2,STL,,Alex Pietrangelo , Oskar Sundqvist,Joel Edmundson,11,00:35:40,00:15:40,STL,2019-03-02,3,1,2140.0,DAL,1.0,2.0,Go-Ahead Goal
812,2,DAL,PP,Jamie Benn , Tyler Seguin,John Klingberg,23,00:37:11,00:17:11,STL,2019-03-02,4,3,2231.0,DAL,1.0,3.0,Insurance Goal
813,3,DAL,EN,Jamie Benn , John Klingberg,,24,00:59:31,00:19:31,STL,2019-03-02,5,4,3571.0,DAL,1.0,4.0,Insurance Goal
814,1,ANA,,Nick Ritchie , Troy Terry,Korbinian Holzer,9,00:05:28,00:05:28,ANA,2019-03-06,1,1,328.0,STL,1.0,0.0,Go-Ahead Goal
815,1,STL,PP,Brayden Schenn , Vladimir Tarasenko,Ryan O'Reilly,12,00:08:03,00:08:03,ANA,2019-03-06,2,1,483.0,STL,1.0,1.0,Tie
816,1,STL,PP,Ryan O'Reilly , Tyler Bozak,Alex Pietrangelo,25,00:15:55,00:15:55,ANA,2019-03-06,3,2,955.0,STL,1.0,2.0,Go-Ahead Goal
817,2,STL,PP,Robert Thomas , Colton Parayko,Pat Maroon,6,00:33:53,00:13:53,ANA,2019-03-06,4,3,2033.0,STL,1.0,3.0,Insurance Goal
818,2,ANA,PP,Rickard Rakell , Troy Terry,Cam Fowler,10,00:35:39,00:15:39,ANA,2019-03-06,5,2,2139.0,STL,2.0,3.0,Go-Ahead Goal
819,2,ANA,,Jaycob Megna , Sam Steel,Jakob Silfverberg,1,00:37:51,00:17:51,ANA,2019-03-06,6,3,2271.0,STL,3.0,3.0,Tie
820,3,ANA,,Adam Henrique , Jaycob Megna,Troy Terry,14,00:45:07,00:05:07,ANA,2019-03-06,7,4,2707.0,STL,4.0,3.0,Go-Ahead Goal
821,3,STL,,Robert Thomas , Colton Parayko,Vladimir Tarasenko,7,00:58:56,00:18:56,ANA,2019-03-06,8,4,3536.0,STL,4.0,4.0,Tie
822,3,STL,,Alex Pietrangelo , Brayden Schenn,,12,00:59:08,00:19:08,ANA,2019-03-06,9,5,3548.0,STL,4.0,5.0,Go-Ahead Goal
823,2,STL,,Vladimir Tarasenko , Brayden Schenn,,28,00:20:25,00:00:25,LAK,2019-03-07,1,1,1225.0,STL,0.0,1.0,Go-Ahead Goal
824,2,STL,,Tyler Bozak , Joel Edmundson,Robert Thomas,11,00:38:42,00:18:42,LAK,2019-03-07,2,2,2322.0,STL,0.0,2.0,Insurance Goal
825,2,STL,,Ryan O'Reilly , Brayden Schenn,Vladimir Tarasenko,26,00:39:58,00:19:58,LAK,2019-03-07,3,3,2398.0,STL,0.0,3.0,Insurance Goal
826,3,STL,,Ivan Barbashev , Sammy Blais,Mackenzie MacEachern,9,00:48:13,00:08:13,LAK,2019-03-07,4,4,2893.0,STL,0.0,4.0,Insurance Goal
827,1,STL,PP,Pat Maroon , Colton Parayko,Vince Dunn,5,00:10:35,00:10:35,SJS,2019-03-09,1,1,635.0,SJS,0.0,1.0,Go-Ahead Goal
828,1,SJS,PP,Timo Meier , Joe Thornton,Tim Heed,25,00:16:23,00:16:23,SJS,2019-03-09,2,1,983.0,SJS,1.0,1.0,Tie
829,1,SJS,,Timo Meier , Logan Couture,Tomas Hertl,26,00:19:33,00:19:33,SJS,2019-03-09,3,2,1173.0,SJS,2.0,1.0,Go-Ahead Goal
830,2,STL,PP,Brayden Schenn ,,,13,00:39:57,00:19:57,SJS,2019-03-09,4,2,2397.0,SJS,2.0,2.0,Tie
831,1,SJS,,Kevin Labanc , Logan Couture,Tomas Hertl,12,00:03:21,00:03:21,SJS,2019-03-09,5,3,201.0,SJS,3.0,2.0,Go-Ahead Goal
832,2,ARI,,Richard Panik ,,,13,00:21:05,00:01:05,STL,2019-03-12,1,1,1265.0,ARI,0.0,1.0,Go-Ahead Goal
833,3,ARI,,Vinnie Hinostroza , Brad Richardson,,12,00:40:23,00:00:23,STL,2019-03-12,2,2,2423.0,ARI,0.0,2.0,Insurance Goal
834,3,STL,PP,Jaden Schwartz , Ryan O'Reilly,Alex Pietrangelo,7,00:58:49,00:18:49,STL,2019-03-12,3,1,3529.0,ARI,1.0,2.0,Go-Ahead Goal
835,3,ARI,EN,Oliver Ekman-Larsson , Darcy Kuemper,,10,00:59:38,00:19:38,STL,2019-03-12,4,3,3578.0,ARI,1.0,3.0,Insurance Goal
836,2,OTT,,Christian Wolanin , Mikkel Boedker,Anthony Duclair,4,00:33:27,00:13:27,OTT,2019-03-14,1,1,2007.0,OTT,1.0,0.0,Go-Ahead Goal
837,3,OTT,EN,Chris Tierney ,,,9,00:59:03,00:19:03,OTT,2019-03-14,2,2,3543.0,OTT,2.0,0.0,Insurance Goal
838,1,STL,,Oskar Sundqvist , Jaden Schwartz,Colton Parayko,13,00:04:56,00:04:56,PIT,2019-03-16,1,1,296.0,STL,0.0,1.0,Go-Ahead Goal
839,1,STL,,Vince Dunn , Ryan O'Reilly,David Perron,10,00:13:34,00:13:34,PIT,2019-03-16,2,2,814.0,STL,0.0,2.0,Insurance Goal
840,2,STL,,Pat Maroon , Robert Thomas,Tyler Bozak,6,00:21:31,00:01:31,PIT,2019-03-16,3,3,1291.0,STL,0.0,3.0,Insurance Goal
841,2,STL,,Jay Bouwmeester , Pat Maroon,Zach Sanford,3,00:22:41,00:02:41,PIT,2019-03-16,4,4,1361.0,STL,0.0,4.0,Insurance Goal
842,2,PIT,,Dominik Simon ,,,8,00:29:53,00:09:53,PIT,2019-03-16,5,1,1793.0,STL,1.0,4.0,Lead Shrink
843,3,STL,PP,Vince Dunn , Colton Parayko,Robert Thomas,11,00:53:57,00:13:57,PIT,2019-03-16,6,5,3237.0,STL,1.0,5.0,Insurance Goal
844,1,BUF,,Johan Larsson , Zach Bogosian,Zemgus Girgensons,6,00:06:42,00:06:42,BUF,2019-03-17,1,1,402.0,Shootout,1.0,0.0,Go-Ahead Goal
845,1,STL,,Pat Maroon ,,,7,00:09:12,00:09:12,BUF,2019-03-17,2,1,552.0,Shootout,1.0,1.0,Tie
846,1,BUF,,Evan Rodrigues , Alexander Nylander,Brandon Montour,9,00:14:48,00:14:48,BUF,2019-03-17,3,2,888.0,Shootout,2.0,1.0,Go-Ahead Goal
847,2,BUF,,Conor Sheary , Alexander Nylander,Rasmus Dahlin,13,00:27:46,00:07:46,BUF,2019-03-17,4,3,1666.0,Shootout,3.0,1.0,Insurance Goal
848,2,STL,,David Perron , Colton Parayko,,18,00:32:15,00:12:15,BUF,2019-03-17,5,2,1935.0,Shootout,3.0,2.0,Go-Ahead Goal
849,3,STL,,Brayden Schenn , Ryan O'Reilly,Michael Del Zotto,14,00:48:41,00:08:41,BUF,2019-03-17,6,3,2921.0,Shootout,3.0,3.0,Tie
850,1,STL,,Jaden Schwartz , David Perron,Michael Del Zotto,8,00:11:41,00:11:41,STL,2019-03-19,1,1,701.0,STL,1.0,0.0,Go-Ahead Goal
851,2,STL,,Alex Pietrangelo , Jaden Schwartz,Oskar Sundqvist,13,00:20:27,00:00:27,STL,2019-03-19,2,2,1227.0,STL,2.0,0.0,Insurance Goal
852,2,STL,,Jaden Schwartz , Tyler Bozak,Vince Dunn,9,00:25:42,00:05:42,STL,2019-03-19,3,3,1542.0,STL,3.0,0.0,Insurance Goal
853,2,STL,,David Perron , Jay Bouwmeester,Oskar Sundqvist,19,00:27:14,00:07:14,STL,2019-03-19,4,4,1634.0,STL,4.0,0.0,Insurance Goal
854,2,EDM,,Ryan Nugent-Hopkins , Adam Larsson,Milan Lucic,24,00:38:28,00:18:28,STL,2019-03-19,5,1,2308.0,STL,4.0,1.0,Lead Shrink
855,2,EDM,,Zack Kassian , Oscar Klefbom,,13,00:39:23,00:19:23,STL,2019-03-19,6,2,2363.0,STL,4.0,2.0,Lead Shrink
856,3,STL,PP,David Perron , Brayden Schenn,Alex Pietrangelo,20,00:46:00,00:06:00,STL,2019-03-19,7,5,2760.0,STL,5.0,2.0,Insurance Goal
857,3,STL,,Pat Maroon , Robert Thomas,Tyler Bozak,8,00:53:22,00:13:22,STL,2019-03-19,8,6,3202.0,STL,6.0,2.0,Insurance Goal
858,3,STL,PP,Jaden Schwartz , Zach Sanford,Tyler Bozak,10,00:58:48,00:18:48,STL,2019-03-19,9,7,3528.0,STL,7.0,2.0,Insurance Goal
859,1,DET,,Thomas Vanek , Taro Hirose,Frans Nielsen,15,00:02:05,00:02:05,STL,2019-03-21,1,1,125.0,STL,0.0,1.0,Go-Ahead Goal
860,1,STL,,Oskar Sundqvist , Michael Del Zotto,David Perron,14,00:11:46,00:11:46,STL,2019-03-21,2,1,706.0,STL,1.0,1.0,Tie
861,2,STL,,Ivan Barbashev , Alex Steen,Vince Dunn,10,00:23:22,00:03:22,STL,2019-03-21,3,2,1402.0,STL,2.0,1.0,Go-Ahead Goal
862,2,STL,,Ivan Barbashev , Alex Steen,,11,00:28:16,00:08:16,STL,2019-03-21,4,3,1696.0,STL,3.0,1.0,Insurance Goal
863,3,DET,,Thomas Vanek , Madison Bowey,Niklas Kronwall,16,00:48:48,00:08:48,STL,2019-03-21,5,2,2928.0,STL,3.0,2.0,Go-Ahead Goal
864,3,STL,,Pat Maroon , Robert Thomas,Tyler Bozak,9,00:50:19,00:10:19,STL,2019-03-21,6,4,3019.0,STL,4.0,2.0,Insurance Goal
865,3,STL,EN,Ivan Barbashev , Zach Sanford,Alex Steen,12,00:59:11,00:19:11,STL,2019-03-21,7,5,3551.0,STL,5.0,2.0,Insurance Goal
866,1,STL,PP,Robert Thomas , Vince Dunn,Pat Maroon,8,00:11:30,00:11:30,STL,2019-03-23,1,1,690.0,STL,1.0,0.0,Go-Ahead Goal
867,1,STL,,Alex Steen , Zach Sanford,,8,00:12:08,00:12:08,STL,2019-03-23,2,2,728.0,STL,2.0,0.0,Insurance Goal
868,1,STL,,Vladimir Tarasenko , Ryan O'Reilly,Brayden Schenn,29,00:12:45,00:12:45,STL,2019-03-23,3,3,765.0,STL,3.0,0.0,Insurance Goal
869,2,TBL,SH,Alex Killorn , Anthony Cirelli,,17,00:20:27,00:00:27,STL,2019-03-23,4,1,1227.0,STL,3.0,1.0,Lead Shrink
870,2,TBL,,Brayden Point , Ryan McDonagh,,40,00:27:24,00:07:24,STL,2019-03-23,5,2,1644.0,STL,3.0,2.0,Go-Ahead Goal
871,2,STL,,Brayden Schenn , Vladimir Tarasenko,Ivan Barbashev,15,00:34:24,00:14:24,STL,2019-03-23,6,4,2064.0,STL,4.0,2.0,Insurance Goal
872,3,TBL,,Steven Stamkos , J.T. Miller,,39,00:44:46,00:04:46,STL,2019-03-23,7,3,2686.0,STL,4.0,3.0,Go-Ahead Goal
873,1,STL,,Ivan Barbashev , Zach Sanford,,13,00:18:41,00:18:41,STL,2019-03-25,1,1,1121.0,STL,1.0,0.0,Go-Ahead Goal
874,2,VEG,PP,William Karlsson , Colin Miller,Jon Marchessault,23,00:35:12,00:15:12,STL,2019-03-25,2,1,2112.0,STL,1.0,1.0,Tie
875,2,STL,,Ryan O'Reilly , Jay Bouwmeester,Colton Parayko,27,00:38:14,00:18:14,STL,2019-03-25,3,2,2294.0,STL,2.0,1.0,Go-Ahead Goal
876,3,STL,,Zach Sanford , Robert Bortuzzo,Alex Pietrangelo,8,00:46:27,00:06:27,STL,2019-03-25,4,3,2787.0,STL,3.0,1.0,Insurance Goal
877,1,STL,,Vladimir Tarasenko , Brayden Schenn,Ryan O'Reilly,30,00:14:35,00:14:35,NYR,2019-03-29,1,1,875.0,NYR,0.0,1.0,Go-Ahead Goal
878,1,STL,,David Perron , Jaden Schwartz,,21,00:15:02,00:15:02,NYR,2019-03-29,2,2,902.0,NYR,0.0,2.0,Insurance Goal
879,2,NYR,,Ryan Strome ,,,17,00:22:22,00:02:22,NYR,2019-03-29,3,1,1342.0,NYR,1.0,2.0,Go-Ahead Goal
880,2,NYR,,Pavel Buchnevich , Mika Zibanejad,,19,00:23:42,00:03:42,NYR,2019-03-29,4,2,1422.0,NYR,2.0,2.0,Tie
881,3,NYR,,Jimmy Vesey , Brett Howden,Vinni Lettieri,17,00:45:47,00:05:47,NYR,2019-03-29,5,3,2747.0,NYR,3.0,2.0,Go-Ahead Goal
882,3,NYR,EN,Chris Kreider , Pavel Buchnevich,Neal Pionk,27,00:59:52,00:19:52,NYR,2019-03-29,6,4,3592.0,NYR,4.0,2.0,Insurance Goal
883,1,STL,,Robert Thomas , Pat Maroon,Tyler Bozak,9,00:15:09,00:15:09,NJD,2019-03-30,1,1,909.0,STL,0.0,1.0,Go-Ahead Goal
884,2,NJD,PP,Drew Stafford , Pavel Zacha,Kenny Agostino,5,00:24:57,00:04:57,NJD,2019-03-30,2,1,1497.0,STL,1.0,1.0,Tie
885,2,STL,,Tyler Bozak , Jay Bouwmeester,Robert Thomas,12,00:35:56,00:15:56,NJD,2019-03-30,3,2,2156.0,STL,1.0,2.0,Go-Ahead Goal
886,2,NJD,,Joey Anderson , Steven Santini,Travis Zajac,3,00:36:52,00:16:52,NJD,2019-03-30,4,2,2212.0,STL,2.0,2.0,Tie
887,1,STL,,Vince Dunn , Ryan O'Reilly,,12,00:04:57,00:04:57,NJD,2019-03-30,5,3,297.0,STL,2.0,3.0,Go-Ahead Goal
888,1,STL,,Jaden Schwartz , Oskar Sundqvist,David Perron,11,00:07:07,00:07:07,STL,2019-04-01,1,1,427.0,Shootout,1.0,0.0,Go-Ahead Goal
889,3,STL,,Vladimir Tarasenko , Ryan O'Reilly,Brayden Schenn,31,00:40:14,00:00:14,STL,2019-04-01,2,2,2414.0,Shootout,2.0,0.0,Insurance Goal
890,3,COL,,Gabriel Landeskog , Patrik Nemeth,Carl Soderberg,34,00:46:30,00:06:30,STL,2019-04-01,3,1,2790.0,Shootout,2.0,1.0,Go-Ahead Goal
891,3,COL,,Alexander Kerfoot , Gabriel Landeskog,Nathan MacKinnon,13,00:59:13,00:19:13,STL,2019-04-01,4,2,3553.0,Shootout,2.0,2.0,Tie
