,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
2081,1,NJD,,Kyle Palmieri , Damon Severson,Nico Hischier,8,00:19:50,00:19:50,NJD,2018-10-27,1,1,1190.0,NJD,1.0,0.0,Go-Ahead Goal
2082,2,NJD,,Taylor Hall , Kyle Palmieri,Nico Hischier,2,00:23:05,00:03:05,NJD,2018-10-27,2,2,1385.0,NJD,2.0,0.0,Insurance Goal
2083,2,NJD,,Blake Coleman , Mirco Mueller,Travis Zajac,3,00:33:21,00:13:21,NJD,2018-10-27,3,3,2001.0,NJD,3.0,0.0,Insurance Goal
2084,3,FLA,,Mike Matheson , Jonathan Huberdeau,,1,00:55:03,00:15:03,NJD,2018-10-27,4,1,3303.0,NJD,3.0,1.0,Lead Shrink
2085,3,FLA,,Mike Hoffman , Keith Yandle,Evgenii Dadonov,5,00:59:45,00:19:45,NJD,2018-10-27,5,2,3585.0,NJD,3.0,2.0,Go-Ahead Goal
2086,1,WPG,,Mathieu Perreault , Bryan Little,Dustin Byfuglien,2,00:18:34,00:18:34,FLA,2018-11-01,1,1,1114.0,WPG,0.0,1.0,Go-Ahead Goal
2087,2,FLA,PP,Keith Yandle , Aleksander Barkov,Mike Hoffman,2,00:24:18,00:04:18,FLA,2018-11-01,2,1,1458.0,WPG,1.0,1.0,Tie
2088,2,WPG,PP,Patrik Laine , Blake Wheeler,Dustin Byfuglien,4,00:35:14,00:15:14,FLA,2018-11-01,3,2,2114.0,WPG,1.0,2.0,Go-Ahead Goal
2089,2,FLA,,Evgenii Dadonov , Mike Matheson,Nick Bjugstad,5,00:37:54,00:17:54,FLA,2018-11-01,4,2,2274.0,WPG,2.0,2.0,Tie
2090,3,WPG,PP,Patrik Laine , Blake Wheeler,Dustin Byfuglien,5,00:43:28,00:03:28,FLA,2018-11-01,5,3,2608.0,WPG,2.0,3.0,Go-Ahead Goal
2091,3,WPG,EN,Patrik Laine , Mark Scheifele,Blake Wheeler,6,00:59:17,00:19:17,FLA,2018-11-01,6,4,3557.0,WPG,2.0,4.0,Insurance Goal
2092,1,WPG,,Nikolaj Ehlers , Blake Wheeler,,2,00:08:53,00:08:53,WPG,2018-11-02,1,1,533.0,FLA,1.0,0.0,Go-Ahead Goal
2093,1,FLA,PP,Evgenii Dadonov , Keith Yandle,Vincent Trocheck,6,00:14:29,00:14:29,WPG,2018-11-02,2,1,869.0,FLA,1.0,1.0,Tie
2094,1,WPG,PP,Patrik Laine , Blake Wheeler,Dustin Byfuglien,7,00:17:16,00:17:16,WPG,2018-11-02,3,2,1036.0,FLA,2.0,1.0,Go-Ahead Goal
2095,2,FLA,PP,Mike Hoffman , Mike Matheson,Nick Bjugstad,6,00:24:59,00:04:59,WPG,2018-11-02,4,2,1499.0,FLA,2.0,2.0,Tie
2096,2,FLA,PP,Keith Yandle , Jonathan Huberdeau,Evgenii Dadonov,3,00:39:34,00:19:34,WPG,2018-11-02,5,3,2374.0,FLA,2.0,3.0,Go-Ahead Goal
2097,3,FLA,,Frank Vatrano , Jonathan Huberdeau,,4,00:52:15,00:12:15,WPG,2018-11-02,6,4,3135.0,FLA,2.0,4.0,Insurance Goal
2098,2,FLA,,Evgenii Dadonov , Aleksander Barkov,Mike Hoffman,7,00:26:45,00:06:45,FLA,2018-11-08,1,1,1605.0,FLA,1.0,0.0,Go-Ahead Goal
2099,2,FLA,,Nick Bjugstad , Bogdan Kiselevich,Jared McCann,3,00:28:12,00:08:12,FLA,2018-11-08,2,2,1692.0,FLA,2.0,0.0,Insurance Goal
2100,3,EDM,,Leon Draisaitl , Connor McDavid,,10,00:40:23,00:00:23,FLA,2018-11-08,3,1,2423.0,FLA,2.0,1.0,Go-Ahead Goal
2101,3,FLA,PP,Jonathan Huberdeau , Vincent Trocheck,Keith Yandle,3,00:43:43,00:03:43,FLA,2018-11-08,4,3,2623.0,FLA,3.0,1.0,Insurance Goal
2102,3,FLA,EN,Colton Sceviour , Vincent Trocheck,Mike Hoffman,2,00:59:11,00:19:11,FLA,2018-11-08,5,4,3551.0,FLA,4.0,1.0,Insurance Goal
2103,1,FLA,,Denis Malgin , Jared McCann,Nick Bjugstad,1,00:06:18,00:06:18,FLA,2018-11-10,1,1,378.0,FLA,1.0,0.0,Go-Ahead Goal
2104,1,NYI,,Mathew Barzal , Anders Lee,,2,00:07:28,00:07:28,FLA,2018-11-10,2,1,448.0,FLA,1.0,1.0,Tie
2105,2,NYI,,Brock Nelson , Scott Mayfield,Tom Kuhnhackl,8,00:28:10,00:08:10,FLA,2018-11-10,3,2,1690.0,FLA,1.0,2.0,Go-Ahead Goal
2106,2,FLA,,Mike Hoffman , Evgenii Dadonov,Mike Matheson,7,00:39:14,00:19:14,FLA,2018-11-10,4,2,2354.0,FLA,2.0,2.0,Tie
2107,3,FLA,PP,Aleksander Barkov , Keith Yandle,,3,00:44:43,00:04:43,FLA,2018-11-10,5,3,2683.0,FLA,3.0,2.0,Go-Ahead Goal
2108,3,FLA,EN,Troy Brouwer , Jonathan Huberdeau,,2,00:59:59,00:19:59,FLA,2018-11-10,6,4,3599.0,FLA,4.0,2.0,Insurance Goal
2109,1,OTT,PP,Ryan Dzingel , Chris Tierney,Maxime Lajoie,9,00:18:35,00:18:35,FLA,2018-11-11,1,1,1115.0,FLA,0.0,1.0,Go-Ahead Goal
2110,2,FLA,,Aleksander Barkov , Mike Hoffman,Evgenii Dadonov,4,00:23:05,00:03:05,FLA,2018-11-11,2,1,1385.0,FLA,1.0,1.0,Tie
2111,2,FLA,PP,Jonathan Huberdeau , Keith Yandle,Vincent Trocheck,4,00:26:01,00:06:01,FLA,2018-11-11,3,2,1561.0,FLA,2.0,1.0,Go-Ahead Goal
2112,2,FLA,,Aleksander Barkov , Bogdan Kiselevich,Mike Hoffman,5,00:34:57,00:14:57,FLA,2018-11-11,4,3,2097.0,FLA,3.0,1.0,Insurance Goal
2113,2,FLA,,Troy Brouwer , Colton Sceviour,Juho Lammikko,3,00:36:03,00:16:03,FLA,2018-11-11,5,4,2163.0,FLA,4.0,1.0,Insurance Goal
2114,2,FLA,,Frank Vatrano , Jonathan Huberdeau,Bogdan Kiselevich,5,00:38:11,00:18:11,FLA,2018-11-11,6,5,2291.0,FLA,5.0,1.0,Insurance Goal
2115,2,FLA,PP,Aaron Ekblad , Frank Vatrano,Mike Hoffman,1,00:28:15,00:08:15,PHI,2018-11-13,1,1,1695.0,FLA,0.0,1.0,Go-Ahead Goal
2116,2,FLA,,Evgenii Dadonov , Aleksander Barkov,,8,00:37:35,00:17:35,PHI,2018-11-13,2,2,2255.0,FLA,0.0,2.0,Insurance Goal
2117,3,PHI,,Jakub Voracek , Oskar Lindblom,Sean Couturier,5,00:43:55,00:03:55,PHI,2018-11-13,3,1,2635.0,FLA,1.0,2.0,Go-Ahead Goal
2118,1,FLA,,Nick Bjugstad , Mike Matheson,Denis Malgin,4,00:01:44,00:01:44,CBJ,2018-11-15,1,1,104.0,CBJ,0.0,1.0,Go-Ahead Goal
2119,1,FLA,PP,Aaron Ekblad , Mike Hoffman,Mike Matheson,2,00:06:45,00:06:45,CBJ,2018-11-15,2,2,405.0,CBJ,0.0,2.0,Insurance Goal
2120,2,CBJ,SH,Cam Atkinson , Alexander Wennberg,,9,00:20:28,00:00:28,CBJ,2018-11-15,3,1,1228.0,CBJ,1.0,2.0,Go-Ahead Goal
2121,2,CBJ,,Brandon Dubinsky , Zach Werenski,Alexander Wennberg,2,00:23:46,00:03:46,CBJ,2018-11-15,4,2,1426.0,CBJ,2.0,2.0,Tie
2122,2,CBJ,,Pierre-Luc Dubois , Anthony Duclair,Cam Atkinson,9,00:26:16,00:06:16,CBJ,2018-11-15,5,3,1576.0,CBJ,3.0,2.0,Go-Ahead Goal
2123,2,FLA,PP,Keith Yandle , Vincent Trocheck,Jonathan Huberdeau,4,00:33:12,00:13:12,CBJ,2018-11-15,6,3,1992.0,CBJ,3.0,3.0,Tie
2124,3,CBJ,,Markus Hannikainen , Zac Dalpe,David Savard,1,00:44:01,00:04:01,CBJ,2018-11-15,7,4,2641.0,CBJ,4.0,3.0,Go-Ahead Goal
2125,3,CBJ,,Anthony Duclair , Pierre-Luc Dubois,Markus Nutivaara,8,00:48:59,00:08:59,CBJ,2018-11-15,8,5,2939.0,CBJ,5.0,3.0,Insurance Goal
2126,3,CBJ,,Josh Anderson , Boone Jenner,Nick Foligno,8,00:52:57,00:12:57,CBJ,2018-11-15,9,6,3177.0,CBJ,6.0,3.0,Insurance Goal
2127,3,CBJ,EN,Boone Jenner , Ryan Murray,Brandon Dubinsky,4,00:54:51,00:14:51,CBJ,2018-11-15,10,7,3291.0,CBJ,7.0,3.0,Insurance Goal
2128,1,NYR,,Filip Chytil , Kevin Hayes,Chris Kreider,3,00:03:03,00:03:03,NYR,2018-11-17,1,1,183.0,NYR,1.0,0.0,Go-Ahead Goal
2129,1,FLA,,Mike Hoffman , Evgenii Dadonov,Aleksander Barkov,8,00:04:40,00:04:40,NYR,2018-11-17,2,1,280.0,NYR,1.0,1.0,Tie
2130,1,FLA,PP,Aaron Ekblad , Mike Matheson,Mike Hoffman,3,00:10:11,00:10:11,NYR,2018-11-17,3,2,611.0,NYR,1.0,2.0,Go-Ahead Goal
2131,1,NYR,,Brendan Smith , Lias Andersson,Chris Kreider,2,00:11:49,00:11:49,NYR,2018-11-17,4,2,709.0,NYR,2.0,2.0,Tie
2132,2,NYR,,Vladislav Namestnikov , Mika Zibanejad,,2,00:22:37,00:02:37,NYR,2018-11-17,5,3,1357.0,NYR,3.0,2.0,Go-Ahead Goal
2133,3,NYR,PP,Chris Kreider , Neal Pionk,Henrik Lundqvist,11,00:47:56,00:07:56,NYR,2018-11-17,6,4,2876.0,NYR,4.0,2.0,Insurance Goal
2134,1,OTT,,Matt Duchene , Christian Jaros,Thomas Chabot,9,00:01:53,00:01:53,OTT,2018-11-19,1,1,113.0,FLA,1.0,0.0,Go-Ahead Goal
2135,1,FLA,,Troy Brouwer , Juho Lammikko,,4,00:04:44,00:04:44,OTT,2018-11-19,2,1,284.0,FLA,1.0,1.0,Tie
2136,1,FLA,PP,Aleksander Barkov , Vincent Trocheck,Keith Yandle,6,00:06:35,00:06:35,OTT,2018-11-19,3,2,395.0,FLA,1.0,2.0,Go-Ahead Goal
2137,1,FLA,,Jared McCann , Dryden Hunt,,2,00:11:03,00:11:03,OTT,2018-11-19,4,3,663.0,FLA,1.0,3.0,Insurance Goal
2138,1,FLA,,Evgenii Dadonov , Aleksander Barkov,Aaron Ekblad,9,00:19:59,00:19:59,OTT,2018-11-19,5,4,1199.0,FLA,1.0,4.0,Insurance Goal
2139,2,OTT,,Matt Duchene , Drake Batherson,,10,00:21:32,00:01:32,OTT,2018-11-19,6,2,1292.0,FLA,2.0,4.0,Lead Shrink
2140,2,OTT,PP,Drake Batherson , Matt Duchene,Maxime Lajoie,2,00:24:39,00:04:39,OTT,2018-11-19,7,3,1479.0,FLA,3.0,4.0,Go-Ahead Goal
2141,2,FLA,,Micheal Haley , Juho Lammikko,Aaron Ekblad,1,00:28:49,00:08:49,OTT,2018-11-19,8,5,1729.0,FLA,3.0,5.0,Insurance Goal
2142,2,FLA,,Frank Vatrano , Juho Lammikko,,6,00:36:29,00:16:29,OTT,2018-11-19,9,6,2189.0,FLA,3.0,6.0,Insurance Goal
2143,3,OTT,,Zack Smith , Bobby Ryan,Mark Borowiecki,3,00:46:35,00:06:35,OTT,2018-11-19,10,4,2795.0,FLA,4.0,6.0,Lead Shrink
2144,3,OTT,,Brady Tkachuk , Mark Stone,Chris Tierney,6,00:49:30,00:09:30,OTT,2018-11-19,11,5,2970.0,FLA,5.0,6.0,Go-Ahead Goal
2145,3,FLA,,Mike Hoffman , Juho Lammikko,Mike Matheson,9,00:58:20,00:18:20,OTT,2018-11-19,12,7,3500.0,FLA,5.0,7.0,Insurance Goal
2156,1,CAR,,Jordan Martinook , Lucas Wallmark,Andrei Svechnikov,5,00:19:22,00:19:22,CAR,2018-11-23,1,1,1162.0,CAR,1.0,0.0,Go-Ahead Goal
2157,3,CAR,,Jordan Martinook , Lucas Wallmark,Andrei Svechnikov,6,00:47:31,00:07:31,CAR,2018-11-23,2,2,2851.0,CAR,2.0,0.0,Insurance Goal
2158,3,CAR,PP,Teuvo Teravainen , Sebastian Aho,,5,00:48:32,00:08:32,CAR,2018-11-23,3,3,2912.0,CAR,3.0,0.0,Insurance Goal
2159,3,FLA,,Troy Brouwer , Mike Matheson,,6,00:54:04,00:14:04,CAR,2018-11-23,4,1,3244.0,CAR,3.0,1.0,Lead Shrink
2160,3,CAR,EN,Jordan Martinook , Lucas Wallmark,,7,00:58:00,00:18:00,CAR,2018-11-23,5,4,3480.0,CAR,4.0,1.0,Insurance Goal
2161,1,FLA,PP,Mike Hoffman , Keith Yandle,Jonathan Huberdeau,11,00:05:48,00:05:48,FLA,2018-11-24,1,1,348.0,CHI,1.0,0.0,Go-Ahead Goal
2162,1,FLA,,Jared McCann , Colton Sceviour,Bogdan Kiselevich,3,00:13:40,00:13:40,FLA,2018-11-24,2,2,820.0,CHI,2.0,0.0,Insurance Goal
2163,2,CHI,,David Kampf , Dominik Kahun,Gustav Forsling,3,00:20:49,00:00:49,FLA,2018-11-24,3,1,1249.0,CHI,2.0,1.0,Go-Ahead Goal
2164,2,CHI,,Patrick Kane , Brandon Saad,Gustav Forsling,13,00:25:34,00:05:34,FLA,2018-11-24,4,2,1534.0,CHI,2.0,2.0,Tie
2165,2,FLA,,Aaron Ekblad , Mike Hoffman,Evgenii Dadonov,4,00:28:08,00:08:08,FLA,2018-11-24,5,3,1688.0,CHI,3.0,2.0,Go-Ahead Goal
2166,2,FLA,,Frank Vatrano , Jonathan Huberdeau,Nick Bjugstad,7,00:31:30,00:11:30,FLA,2018-11-24,6,4,1890.0,CHI,4.0,2.0,Insurance Goal
2167,3,CHI,SH,Alexandre Fortin ,,,3,00:49:52,00:09:52,FLA,2018-11-24,7,3,2992.0,CHI,4.0,3.0,Go-Ahead Goal
2168,3,CHI,,Alex DeBrincat , Brandon Saad,Patrick Kane,10,00:59:58,00:19:58,FLA,2018-11-24,8,4,3598.0,CHI,4.0,4.0,Tie
2169,1,CHI,,Erik Gustafsson , Nick Schmaltz,David Kampf,3,00:02:32,00:02:32,FLA,2018-11-24,9,5,152.0,CHI,4.0,5.0,Go-Ahead Goal
2170,2,NJD,,Miles Wood , Sami Vatanen,Egor Yakovlev,2,00:21:23,00:01:23,FLA,2018-11-26,1,1,1283.0,FLA,0.0,1.0,Go-Ahead Goal
2171,2,NJD,SH,Blake Coleman ,,,8,00:26:01,00:06:01,FLA,2018-11-26,2,2,1561.0,FLA,0.0,2.0,Insurance Goal
2172,2,FLA,PP,Aleksander Barkov , Evgenii Dadonov,Jonathan Huberdeau,8,00:27:31,00:07:31,FLA,2018-11-26,3,1,1651.0,FLA,1.0,2.0,Go-Ahead Goal
2173,2,FLA,,Jared McCann , MacKenzie Weegar,,4,00:31:43,00:11:43,FLA,2018-11-26,4,2,1903.0,FLA,2.0,2.0,Tie
2174,3,NJD,,Jesper Bratt , Sami Vatanen,Taylor Hall,2,00:51:27,00:11:27,FLA,2018-11-26,5,3,3087.0,FLA,2.0,3.0,Go-Ahead Goal
2175,3,FLA,,Jonathan Huberdeau , Aleksander Barkov,Evgenii Dadonov,5,00:58:31,00:18:31,FLA,2018-11-26,6,3,3511.0,FLA,3.0,3.0,Tie
2176,1,FLA,,Mike Hoffman , Jonathan Huberdeau,Aaron Ekblad,12,00:01:28,00:01:28,FLA,2018-11-26,7,4,88.0,FLA,4.0,3.0,Go-Ahead Goal
2177,1,ANA,,Josh Manson , Brian Gibbons,Carter Rowney,3,00:00:15,00:00:15,FLA,2018-11-28,1,1,15.0,ANA,0.0,1.0,Go-Ahead Goal
2178,2,FLA,,Aaron Ekblad , Aleksander Barkov,Jonathan Huberdeau,5,00:23:01,00:03:01,FLA,2018-11-28,2,1,1381.0,ANA,1.0,1.0,Tie
2179,2,FLA,PP,Evgenii Dadonov , Jonathan Huberdeau,Keith Yandle,10,00:29:23,00:09:23,FLA,2018-11-28,3,2,1763.0,ANA,2.0,1.0,Go-Ahead Goal
2180,2,ANA,,Nick Ritchie , Marcus Pettersson,Adam Henrique,3,00:32:28,00:12:28,FLA,2018-11-28,4,2,1948.0,ANA,2.0,2.0,Tie
2181,3,ANA,,Nick Ritchie , Ondrej Kase,Ryan Getzlaf,4,00:58:32,00:18:32,FLA,2018-11-28,5,3,3512.0,ANA,2.0,3.0,Go-Ahead Goal
2182,1,BUF,,Jeff Skinner , Sam Reinhart,Jack Eichel,20,00:10:55,00:10:55,FLA,2018-11-30,1,1,655.0,FLA,0.0,1.0,Go-Ahead Goal
2183,1,FLA,PP,Jared McCann , Mike Matheson,Frank Vatrano,5,00:18:31,00:18:31,FLA,2018-11-30,2,1,1111.0,FLA,1.0,1.0,Tie
2184,2,BUF,PP,Sam Reinhart , Jack Eichel,Linus Ullmark,6,00:22:41,00:02:41,FLA,2018-11-30,3,2,1361.0,FLA,1.0,2.0,Go-Ahead Goal
2185,3,FLA,PP,Evgenii Dadonov , Jonathan Huberdeau,Keith Yandle,11,00:51:56,00:11:56,FLA,2018-11-30,4,2,3116.0,FLA,2.0,2.0,Tie
2186,1,FLA,,Aleksander Barkov , Jonathan Huberdeau,Aaron Ekblad,9,00:02:26,00:02:26,FLA,2018-11-30,5,3,146.0,FLA,3.0,2.0,Go-Ahead Goal
2201,1,COL,,Mikko Rantanen , Patrik Nemeth,Nathan MacKinnon,12,00:10:40,00:10:40,FLA,2018-12-06,1,1,640.0,COL,0.0,1.0,Go-Ahead Goal
2202,1,FLA,,Colton Sceviour , Bogdan Kiselevich,MacKenzie Weegar,3,00:17:53,00:17:53,FLA,2018-12-06,2,1,1073.0,COL,1.0,1.0,Tie
2203,2,COL,SH,Carl Soderberg ,,,10,00:25:44,00:05:44,FLA,2018-12-06,3,2,1544.0,COL,1.0,2.0,Go-Ahead Goal
2204,2,FLA,PP,Aaron Ekblad , Jared McCann,Mike Matheson,6,00:26:19,00:06:19,FLA,2018-12-06,4,2,1579.0,COL,2.0,2.0,Tie
2205,3,COL,,J.T. Compher , Gabriel Landeskog,,7,00:46:21,00:06:21,FLA,2018-12-06,5,3,2781.0,COL,2.0,3.0,Go-Ahead Goal
2206,3,COL,,Matthew Nieto , Carl Soderberg,Colin Wilson,4,00:47:05,00:07:05,FLA,2018-12-06,6,4,2825.0,COL,2.0,4.0,Insurance Goal
2207,3,COL,EN,Gabriel Landeskog ,,,17,00:58:26,00:18:26,FLA,2018-12-06,7,5,3506.0,COL,2.0,5.0,Insurance Goal
2208,1,NYR,,Mika Zibanejad , Jimmy Vesey,Kevin Hayes,9,00:03:37,00:03:37,FLA,2018-12-08,1,1,217.0,Shootout,0.0,1.0,Go-Ahead Goal
2209,1,NYR,SH,Vladislav Namestnikov , Kevin Hayes,Fredrik Claesson,3,00:18:10,00:18:10,FLA,2018-12-08,2,2,1090.0,Shootout,0.0,2.0,Insurance Goal
2210,2,FLA,PP,Keith Yandle , Mike Hoffman,Jonathan Huberdeau,5,00:20:57,00:00:57,FLA,2018-12-08,3,1,1257.0,Shootout,1.0,2.0,Go-Ahead Goal
2211,2,FLA,,Jonathan Huberdeau , Keith Yandle,,8,00:24:14,00:04:14,FLA,2018-12-08,4,2,1454.0,Shootout,2.0,2.0,Tie
2212,2,NYR,,Matt Beleskey , Brady Skjei,Anthony DeAngelo,1,00:26:28,00:06:28,FLA,2018-12-08,5,3,1588.0,Shootout,2.0,3.0,Go-Ahead Goal
2213,2,FLA,,Aaron Ekblad , Jonathan Huberdeau,Evgenii Dadonov,7,00:38:20,00:18:20,FLA,2018-12-08,6,3,2300.0,Shootout,3.0,3.0,Tie
2214,3,NYR,,Fredrik Claesson ,,,2,00:41:32,00:01:32,FLA,2018-12-08,7,4,2492.0,Shootout,3.0,4.0,Go-Ahead Goal
2215,3,FLA,PP,Aleksander Barkov , Keith Yandle,Mike Hoffman,11,00:50:51,00:10:51,FLA,2018-12-08,8,4,3051.0,Shootout,4.0,4.0,Tie
2216,1,FLA,,Evgenii Dadonov , Jonathan Huberdeau,,14,00:15:29,00:15:29,STL,2018-12-11,1,1,929.0,STL,0.0,1.0,Go-Ahead Goal
2217,3,STL,,Ivan Barbashev , Robert Thomas,Oskar Sundqvist,4,00:41:28,00:01:28,STL,2018-12-11,2,1,2488.0,STL,1.0,1.0,Tie
2218,3,STL,,David Perron , Jaden Schwartz,,9,00:41:39,00:01:39,STL,2018-12-11,3,2,2499.0,STL,2.0,1.0,Go-Ahead Goal
2219,3,STL,,David Perron , Jaden Schwartz,Brayden Schenn,10,00:51:12,00:11:12,STL,2018-12-11,4,3,3072.0,STL,3.0,1.0,Insurance Goal
2220,3,FLA,,MacKenzie Weegar , Jared McCann,Mark Pysyk,1,00:51:46,00:11:46,STL,2018-12-11,5,2,3106.0,STL,3.0,2.0,Go-Ahead Goal
2221,3,FLA,,Mike Hoffman , Jonathan Huberdeau,Aleksander Barkov,15,00:53:14,00:13:14,STL,2018-12-11,6,3,3194.0,STL,3.0,3.0,Tie
2222,3,STL,,Brayden Schenn , Alex Steen,Vince Dunn,7,00:56:05,00:16:05,STL,2018-12-11,7,4,3365.0,STL,4.0,3.0,Go-Ahead Goal
2223,1,FLA,,Denis Malgin , MacKenzie Weegar,Frank Vatrano,2,00:02:20,00:02:20,MIN,2018-12-13,1,1,140.0,MIN,0.0,1.0,Go-Ahead Goal
2224,1,MIN,,Nino Niederreiter , Ryan Suter,Mathew Dumba,6,00:15:22,00:15:22,MIN,2018-12-13,2,1,922.0,MIN,1.0,1.0,Tie
2225,2,MIN,,Nino Niederreiter , Ryan Suter,,7,00:31:54,00:11:54,MIN,2018-12-13,3,2,1914.0,MIN,2.0,1.0,Go-Ahead Goal
2226,2,MIN,,Eric Staal , Mikael Granlund,Jared Spurgeon,12,00:35:29,00:15:29,MIN,2018-12-13,4,3,2129.0,MIN,3.0,1.0,Insurance Goal
2227,3,MIN,,Zach Parise , Nino Niederreiter,Ryan Suter,15,00:41:02,00:01:02,MIN,2018-12-13,5,4,2462.0,MIN,4.0,1.0,Insurance Goal
2228,3,MIN,,Jonas Brodin , Jared Spurgeon,Zach Parise,4,00:43:51,00:03:51,MIN,2018-12-13,6,5,2631.0,MIN,5.0,1.0,Insurance Goal
2236,1,BUF,,Jeff Skinner , Jack Eichel,Sam Reinhart,25,00:03:48,00:03:48,BUF,2018-12-18,1,1,228.0,FLA,1.0,0.0,Go-Ahead Goal
2237,2,FLA,,Troy Brouwer , Jared McCann,Mike Matheson,7,00:29:17,00:09:17,BUF,2018-12-18,2,1,1757.0,FLA,1.0,1.0,Tie
2238,2,BUF,,Rasmus Ristolainen , Sam Reinhart,Jeff Skinner,4,00:31:08,00:11:08,BUF,2018-12-18,3,2,1868.0,FLA,2.0,1.0,Go-Ahead Goal
2239,3,FLA,PP,Aleksander Barkov , Keith Yandle,Jonathan Huberdeau,15,00:40:58,00:00:58,BUF,2018-12-18,4,2,2458.0,FLA,2.0,2.0,Tie
2240,3,FLA,,Evgenii Dadonov ,,,15,00:43:30,00:03:30,BUF,2018-12-18,5,3,2610.0,FLA,2.0,3.0,Go-Ahead Goal
2241,3,FLA,,Frank Vatrano , Evgenii Dadonov,Henrik Borgström,9,00:44:42,00:04:42,BUF,2018-12-18,6,4,2682.0,FLA,2.0,4.0,Insurance Goal
2242,3,FLA,EN,Evgenii Dadonov , Aleksander Barkov,Jonathan Huberdeau,16,00:57:30,00:17:30,BUF,2018-12-18,7,5,3450.0,FLA,2.0,5.0,Insurance Goal
2250,1,FLA,PP,Mike Hoffman , Jonathan Huberdeau,Aleksander Barkov,16,00:03:09,00:03:09,DET,2018-12-22,1,1,189.0,FLA,0.0,1.0,Go-Ahead Goal
2251,1,FLA,,Evgenii Dadonov , Jonathan Huberdeau,Aleksander Barkov,17,00:17:21,00:17:21,DET,2018-12-22,2,2,1041.0,FLA,0.0,2.0,Insurance Goal
2252,2,DET,,Thomas Vanek , Dylan Larkin,Nick Jensen,5,00:30:00,00:10:00,DET,2018-12-22,3,1,1800.0,FLA,1.0,2.0,Go-Ahead Goal
2253,1,CHI,,Connor Murphy , Dylan Strome,Brendan Perlini,1,00:13:23,00:13:23,CHI,2018-12-23,1,1,803.0,FLA,1.0,0.0,Go-Ahead Goal
2254,1,FLA,,Jayce Hawryluk , Micheal Haley,Mark Pysyk,1,00:16:21,00:16:21,CHI,2018-12-23,2,1,981.0,FLA,1.0,1.0,Tie
2255,2,FLA,,Jayce Hawryluk , Mike Matheson,,2,00:22:35,00:02:35,CHI,2018-12-23,3,2,1355.0,FLA,1.0,2.0,Go-Ahead Goal
2256,2,CHI,PP,Alex DeBrincat , Dylan Strome,Jonathan Toews,17,00:24:56,00:04:56,CHI,2018-12-23,4,2,1496.0,FLA,2.0,2.0,Tie
2257,2,FLA,PP,Mike Hoffman , MacKenzie Weegar,Frank Vatrano,17,00:36:49,00:16:49,CHI,2018-12-23,5,3,2209.0,FLA,2.0,3.0,Go-Ahead Goal
2258,2,FLA,,Jared McCann , MacKenzie Weegar,,6,00:37:20,00:17:20,CHI,2018-12-23,6,4,2240.0,FLA,2.0,4.0,Insurance Goal
2259,3,FLA,,Denis Malgin , Jared McCann,,3,00:40:59,00:00:59,CHI,2018-12-23,7,5,2459.0,FLA,2.0,5.0,Insurance Goal
2260,3,CHI,,Dylan Strome , Patrick Kane,Connor Murphy,9,00:49:35,00:09:35,CHI,2018-12-23,8,3,2975.0,FLA,3.0,5.0,Lead Shrink
2261,3,FLA,EN,Frank Vatrano , Aleksander Barkov,Keith Yandle,10,00:58:59,00:18:59,CHI,2018-12-23,9,6,3539.0,FLA,3.0,6.0,Insurance Goal
2270,1,PHI,,Shayne Gostisbehere , Jordan Weal,Scott Laughton,5,00:01:45,00:01:45,FLA,2018-12-29,1,1,105.0,FLA,0.0,1.0,Go-Ahead Goal
2271,3,FLA,PP,Mike Hoffman , Jonathan Huberdeau,Aleksander Barkov,18,00:53:16,00:13:16,FLA,2018-12-29,2,1,3196.0,FLA,1.0,1.0,Tie
2272,3,FLA,,Jonathan Huberdeau , Aleksander Barkov,Evgenii Dadonov,10,00:58:54,00:18:54,FLA,2018-12-29,3,2,3534.0,FLA,2.0,1.0,Go-Ahead Goal
2273,1,DET,,Andreas Athanasiou , Luke Witkowski,Niklas Kronwall,13,00:05:15,00:05:15,DET,2018-12-31,1,1,315.0,Shootout,1.0,0.0,Go-Ahead Goal
2274,1,DET,,Gustav Nyquist , Dylan Larkin,Justin Abdelkader,10,00:17:28,00:17:28,DET,2018-12-31,2,2,1048.0,Shootout,2.0,0.0,Insurance Goal
2275,1,DET,,Thomas Vanek , Frans Nielsen,Tyler Bertuzzi,6,00:18:27,00:18:27,DET,2018-12-31,3,3,1107.0,Shootout,3.0,0.0,Insurance Goal
2276,2,FLA,SH,Jared McCann , Juho Lammikko,Mark Pysyk,7,00:26:19,00:06:19,DET,2018-12-31,4,1,1579.0,Shootout,3.0,1.0,Lead Shrink
2277,2,FLA,,Henrik Borgström , Frank Vatrano,Aaron Ekblad,3,00:32:11,00:12:11,DET,2018-12-31,5,2,1931.0,Shootout,3.0,2.0,Go-Ahead Goal
2278,2,FLA,,Jayce Hawryluk , Colton Sceviour,,3,00:35:15,00:15:15,DET,2018-12-31,6,3,2115.0,Shootout,3.0,3.0,Tie
2279,1,BUF,,Jeff Skinner , Sam Reinhart,,27,00:04:42,00:04:42,BUF,2019-01-03,1,1,282.0,BUF,1.0,0.0,Go-Ahead Goal
