,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
1560,3,CAR,EN,Sebastian Aho , Jordan Staal,Brock McGinn,7,00:58:42,00:18:42,CAR,2018-11-21,6,4,3522.0,CAR,4.0,2.0,Insurance Goal
1561,3,CAR,EN,Andrei Svechnikov , Lucas Wallmark,Jordan Martinook,5,00:59:22,00:19:22,CAR,2018-11-21,7,5,3562.0,CAR,5.0,2.0,Insurance Goal
1562,1,CAR,,Jordan Martinook , Lucas Wallmark,Andrei Svechnikov,5,00:19:22,00:19:22,CAR,2018-11-23,1,1,1162.0,CAR,1.0,0.0,Go-Ahead Goal
1563,3,CAR,,Jordan Martinook , Lucas Wallmark,Andrei Svechnikov,6,00:47:31,00:07:31,CAR,2018-11-23,2,2,2851.0,CAR,2.0,0.0,Insurance Goal
1564,3,CAR,PP,Teuvo Teravainen , Sebastian Aho,,5,00:48:32,00:08:32,CAR,2018-11-23,3,3,2912.0,CAR,3.0,0.0,Insurance Goal
1565,3,FLA,,Troy Brouwer , Mike Matheson,,6,00:54:04,00:14:04,CAR,2018-11-23,4,1,3244.0,CAR,3.0,1.0,Lead Shrink
1566,3,CAR,EN,Jordan Martinook , Lucas Wallmark,,7,00:58:00,00:18:00,CAR,2018-11-23,5,4,3480.0,CAR,4.0,1.0,Insurance Goal
1572,1,CAR,,Victor Rask , Jaccob Slavin,Brock McGinn,1,00:07:45,00:07:45,MTL,2018-11-27,1,1,465.0,CAR,0.0,1.0,Go-Ahead Goal
1573,2,CAR,,Trevor van Riemsdyk , Calvin de Haan,Phillip Di Giuseppe,2,00:31:59,00:11:59,MTL,2018-11-27,2,2,1919.0,CAR,0.0,2.0,Insurance Goal
1574,3,MTL,,Phillip Danault , Artturi Lehkonen,Shea Weber,2,00:49:29,00:09:29,MTL,2018-11-27,3,1,2969.0,CAR,1.0,2.0,Go-Ahead Goal
1575,1,CAR,,Andrei Svechnikov , Dougie Hamilton,Sebastian Aho,6,00:18:57,00:18:57,CAR,2018-11-30,1,1,1137.0,ANA,1.0,0.0,Go-Ahead Goal
1576,3,ANA,,Pontus Aberg , Adam Henrique,Rickard Rakell,7,00:56:10,00:16:10,CAR,2018-11-30,2,1,3370.0,ANA,1.0,1.0,Tie
1577,OT1,ANA,,Ryan Getzlaf , Hampus Lindholm,Rickard Rakell,7,01:01:15,00:01:15,CAR,2018-11-30,3,2,3675.0,ANA,1.0,2.0,Go-Ahead Goal
1578,3,LAK,,Alec Martinez , Jake Muzzin,Dustin Brown,2,00:57:47,00:17:47,LAK,2018-12-02,1,1,3467.0,LAK,1.0,0.0,Go-Ahead Goal
1579,3,LAK,EN,Kyle Clifford , Jeff Carter,,4,00:59:07,00:19:07,LAK,2018-12-02,2,2,3547.0,LAK,2.0,0.0,Insurance Goal
1580,1,SJS,,Barclay Goodrow , Kevin Labanc,Melker Karlsson,4,00:03:44,00:03:44,SJS,2018-12-05,1,1,224.0,SJS,1.0,0.0,Go-Ahead Goal
1581,1,SJS,PP,Tomas Hertl , Kevin Labanc,Logan Couture,7,00:10:10,00:10:10,SJS,2018-12-05,2,2,610.0,SJS,2.0,0.0,Insurance Goal
1582,2,SJS,,Timo Meier , Radim Simek,Joe Thornton,14,00:28:42,00:08:42,SJS,2018-12-05,3,3,1722.0,SJS,3.0,0.0,Insurance Goal
1583,2,SJS,,Joe Pavelski , Timo Meier,Joe Thornton,18,00:35:02,00:15:02,SJS,2018-12-05,4,4,2102.0,SJS,4.0,0.0,Insurance Goal
1584,2,CAR,PP,Lucas Wallmark , Dougie Hamilton,Jaccob Slavin,2,00:38:31,00:18:31,SJS,2018-12-05,5,1,2311.0,SJS,4.0,1.0,Lead Shrink
1585,3,SJS,,Marcus Sorensen , Timo Meier,Joe Thornton,5,00:55:43,00:15:43,SJS,2018-12-05,6,5,3343.0,SJS,5.0,1.0,Insurance Goal
1586,1,ANA,SH,Jakob Silfverberg , Jake Dotchin,,7,00:11:47,00:11:47,ANA,2018-12-07,1,1,707.0,CAR,1.0,0.0,Go-Ahead Goal
1587,2,CAR,,Clark Bishop ,,,1,00:21:53,00:01:53,ANA,2018-12-07,2,1,1313.0,CAR,1.0,1.0,Tie
1588,3,CAR,,Brett Pesce , Teuvo Teravainen,,3,00:41:56,00:01:56,ANA,2018-12-07,3,2,2516.0,CAR,1.0,2.0,Go-Ahead Goal
1589,3,CAR,,Justin Williams , Clark Bishop,Andrei Svechnikov,5,00:42:57,00:02:57,ANA,2018-12-07,4,3,2577.0,CAR,1.0,3.0,Insurance Goal
1590,3,CAR,EN,Sebastian Aho , Teuvo Teravainen,,8,00:58:46,00:18:46,ANA,2018-12-07,5,4,3526.0,CAR,1.0,4.0,Insurance Goal
1591,1,TOR,,Tyler Ennis , Frederik Gauthier,Travis Dermott,5,00:08:35,00:08:35,CAR,2018-12-11,1,1,515.0,TOR,0.0,1.0,Go-Ahead Goal
1592,2,CAR,PP,Justin Williams , Sebastian Aho,Victor Rask,6,00:32:44,00:12:44,CAR,2018-12-11,2,1,1964.0,TOR,1.0,1.0,Tie
1593,2,TOR,,Morgan Rielly , Auston Matthews,William Nylander,10,00:33:51,00:13:51,CAR,2018-12-11,3,2,2031.0,TOR,1.0,2.0,Go-Ahead Goal
1594,3,TOR,,Patrick Marleau , William Nylander,Nazem Kadri,8,00:45:49,00:05:49,CAR,2018-12-11,4,3,2749.0,TOR,1.0,3.0,Insurance Goal
1595,3,TOR,,John Tavares , Mitch Marner,Jake Gardiner,19,00:48:29,00:08:29,CAR,2018-12-11,5,4,2909.0,TOR,1.0,4.0,Insurance Goal
1596,2,CAR,,Andrei Svechnikov , Brett Pesce,Jaccob Slavin,7,00:22:53,00:02:53,MTL,2018-12-13,1,1,1373.0,MTL,0.0,1.0,Go-Ahead Goal
1597,2,MTL,,Matthew Peca , Michael Chaput,Kenny Agostino,2,00:33:51,00:13:51,MTL,2018-12-13,2,1,2031.0,MTL,1.0,1.0,Tie
1598,2,MTL,,Jeff Petry , Max Domi,,6,00:36:59,00:16:59,MTL,2018-12-13,3,2,2219.0,MTL,2.0,1.0,Go-Ahead Goal
1599,3,CAR,,Andrei Svechnikov , Justin Williams,Lucas Wallmark,8,00:40:23,00:00:23,MTL,2018-12-13,4,2,2423.0,MTL,2.0,2.0,Tie
1600,3,MTL,,Brendan Gallagher , Phillip Danault,,14,00:40:45,00:00:45,MTL,2018-12-13,5,3,2445.0,MTL,3.0,2.0,Go-Ahead Goal
1601,3,MTL,,Artturi Lehkonen , Phillip Danault,Kenny Agostino,6,00:44:22,00:04:22,MTL,2018-12-13,6,4,2662.0,MTL,4.0,2.0,Insurance Goal
1602,3,CAR,,Jaccob Slavin , Phillip Di Giuseppe,,3,00:50:51,00:10:51,MTL,2018-12-13,7,3,3051.0,MTL,4.0,3.0,Go-Ahead Goal
1603,3,MTL,,Andrew Shaw , Shea Weber,Jonathan Drouin,9,00:52:24,00:12:24,MTL,2018-12-13,8,5,3144.0,MTL,5.0,3.0,Insurance Goal
1604,3,CAR,,Sebastian Aho , Teuvo Teravainen,Brett Pesce,9,00:55:38,00:15:38,MTL,2018-12-13,9,4,3338.0,MTL,5.0,4.0,Go-Ahead Goal
1605,3,MTL,EN,Jeff Petry ,,,7,00:58:01,00:18:01,MTL,2018-12-13,10,6,3481.0,MTL,6.0,4.0,Insurance Goal
1616,2,CAR,,Warren Foegele , Calvin de Haan,Brett Pesce,4,00:29:44,00:09:44,CAR,2018-12-16,1,1,1784.0,CAR,1.0,0.0,Go-Ahead Goal
1617,2,CAR,,Andrei Svechnikov , Justin Faulk,Justin Williams,9,00:33:44,00:13:44,CAR,2018-12-16,2,2,2024.0,CAR,2.0,0.0,Insurance Goal
1618,3,CAR,,Sebastian Aho , Calvin de Haan,Teuvo Teravainen,12,00:44:32,00:04:32,CAR,2018-12-16,3,3,2672.0,CAR,3.0,0.0,Insurance Goal
1619,1,DET,PP,Niklas Kronwall ,,,2,00:11:50,00:11:50,CAR,2018-12-20,1,1,710.0,DET,0.0,1.0,Go-Ahead Goal
1620,2,CAR,,Andrei Svechnikov , Justin Faulk,Calvin de Haan,10,00:21:30,00:01:30,CAR,2018-12-20,2,1,1290.0,DET,1.0,1.0,Tie
1621,2,DET,,Frans Nielsen , Nick Jensen,Niklas Kronwall,6,00:32:19,00:12:19,CAR,2018-12-20,3,2,1939.0,DET,1.0,2.0,Go-Ahead Goal
1622,3,DET,,Jonathan Ericsson , Tyler Bertuzzi,Luke Glendening,3,00:43:58,00:03:58,CAR,2018-12-20,4,3,2638.0,DET,1.0,3.0,Insurance Goal
1623,3,DET,EN,Dylan Larkin ,,,15,00:59:41,00:19:41,CAR,2018-12-20,5,4,3581.0,DET,1.0,4.0,Insurance Goal
1627,1,BOS,PP,Ryan Donato , Torey Krug,Brad Marchand,4,00:02:40,00:02:40,CAR,2018-12-23,1,1,160.0,CAR,0.0,1.0,Go-Ahead Goal
1628,1,BOS,,Steven Kampfer , Sean Kuraly,Brad Marchand,2,00:08:56,00:08:56,CAR,2018-12-23,2,2,536.0,CAR,0.0,2.0,Insurance Goal
1629,1,CAR,,Teuvo Teravainen , Jaccob Slavin,Sebastian Aho,7,00:12:55,00:12:55,CAR,2018-12-23,3,1,775.0,CAR,1.0,2.0,Go-Ahead Goal
1630,2,CAR,SH,Sebastian Aho , Teuvo Teravainen,,13,00:21:29,00:01:29,CAR,2018-12-23,4,2,1289.0,CAR,2.0,2.0,Tie
1631,2,CAR,,Sebastian Aho , Teuvo Teravainen,,14,00:27:11,00:07:11,CAR,2018-12-23,5,3,1631.0,CAR,3.0,2.0,Go-Ahead Goal
1632,2,CAR,,Justin Faulk , Micheal Ferland,Justin Williams,2,00:31:47,00:11:47,CAR,2018-12-23,6,4,1907.0,CAR,4.0,2.0,Insurance Goal
1633,2,BOS,,Ryan Donato , Colby Cave,David Backes,5,00:36:05,00:16:05,CAR,2018-12-23,7,3,2165.0,CAR,4.0,3.0,Go-Ahead Goal
1634,3,CAR,SH,Teuvo Teravainen , Sebastian Aho,,8,00:47:20,00:07:20,CAR,2018-12-23,8,5,2840.0,CAR,5.0,3.0,Insurance Goal
1639,2,NJD,SH,Pavel Zacha ,,,6,00:39:24,00:19:24,NJD,2018-12-29,1,1,2364.0,NJD,1.0,0.0,Go-Ahead Goal
1640,3,NJD,EN,Andy Greene , Nico Hischier,Pavel Zacha,2,00:59:27,00:19:27,NJD,2018-12-29,2,2,3567.0,NJD,2.0,0.0,Insurance Goal
1641,1,CAR,,Lucas Wallmark , Brett Pesce,Jaccob Slavin,3,00:10:47,00:10:47,CAR,2018-12-31,1,1,647.0,CAR,1.0,0.0,Go-Ahead Goal
1642,2,CAR,,Jordan Martinook ,,,9,00:20:06,00:00:06,CAR,2018-12-31,2,2,1206.0,CAR,2.0,0.0,Insurance Goal
1643,2,CAR,,Andrei Svechnikov , Clark Bishop,,11,00:22:19,00:02:19,CAR,2018-12-31,3,3,1339.0,CAR,3.0,0.0,Insurance Goal
1644,3,PHI,,Jakub Voracek , Wayne Simmonds,Scott Laughton,10,00:42:38,00:02:38,CAR,2018-12-31,4,1,2558.0,CAR,3.0,1.0,Lead Shrink
1645,2,CAR,,Dougie Hamilton , Teuvo Teravainen,Brock McGinn,4,00:21:56,00:01:56,PHI,2019-01-03,1,1,1316.0,CAR,0.0,1.0,Go-Ahead Goal
1646,2,CAR,PP,Justin Williams , Sebastian Aho,Dougie Hamilton,8,00:23:04,00:03:04,PHI,2019-01-03,2,2,1384.0,CAR,0.0,2.0,Insurance Goal
1647,2,CAR,PP,Teuvo Teravainen , Sebastian Aho,Micheal Ferland,9,00:37:20,00:17:20,PHI,2019-01-03,3,3,2240.0,CAR,0.0,3.0,Insurance Goal
1648,3,CAR,,Warren Foegele , Justin Faulk,Calvin de Haan,5,00:45:01,00:05:01,PHI,2019-01-03,4,4,2701.0,CAR,0.0,4.0,Insurance Goal
1649,3,PHI,PP,Wayne Simmonds , Jakub Voracek,Claude Giroux,12,00:46:17,00:06:17,PHI,2019-01-03,5,1,2777.0,CAR,1.0,4.0,Lead Shrink
1650,3,PHI,,Sean Couturier , Claude Giroux,Travis Konecny,15,00:47:23,00:07:23,PHI,2019-01-03,6,2,2843.0,CAR,2.0,4.0,Lead Shrink
1651,3,PHI,PP,James van Riemsdyk , Jakub Voracek,Shayne Gostisbehere,6,00:50:58,00:10:58,PHI,2019-01-03,7,3,3058.0,CAR,3.0,4.0,Go-Ahead Goal
1652,3,CAR,,Teuvo Teravainen , Calvin de Haan,,10,00:55:13,00:15:13,PHI,2019-01-03,8,5,3313.0,CAR,3.0,5.0,Insurance Goal
1653,1,CAR,,Micheal Ferland , Sebastian Aho,Justin Williams,12,00:05:16,00:05:16,CAR,2019-01-04,1,1,316.0,CAR,1.0,0.0,Go-Ahead Goal
1654,1,CAR,,Dougie Hamilton , Greg McKegg,Saku Maenalanen,5,00:06:38,00:06:38,CAR,2019-01-04,2,2,398.0,CAR,2.0,0.0,Insurance Goal
1655,2,CAR,,Greg McKegg , Brett Pesce,Brock McGinn,1,00:26:52,00:06:52,CAR,2019-01-04,3,3,1612.0,CAR,3.0,0.0,Insurance Goal
1656,2,CBJ,,Oliver Bjorkstrand , Zach Werenski,Seth Jones,6,00:35:40,00:15:40,CAR,2019-01-04,4,1,2140.0,CAR,3.0,1.0,Lead Shrink
1657,2,CBJ,,Artemi Panarin , Anthony Duclair,Ryan Murray,13,00:36:05,00:16:05,CAR,2019-01-04,5,2,2165.0,CAR,3.0,2.0,Go-Ahead Goal
1658,3,CAR,EN,Sebastian Aho , Jaccob Slavin,,16,00:59:58,00:19:58,CAR,2019-01-04,6,4,3598.0,CAR,4.0,2.0,Insurance Goal
1659,1,CAR,PP,Justin Faulk , Teuvo Teravainen,Sebastian Aho,3,00:01:12,00:01:12,OTT,2019-01-06,1,1,72.0,CAR,0.0,1.0,Go-Ahead Goal
1660,1,CAR,SH,Brock McGinn ,,,3,00:04:28,00:04:28,OTT,2019-01-06,2,2,268.0,CAR,0.0,2.0,Insurance Goal
1661,2,OTT,,Matt Duchene , Bobby Ryan,Christian Wolanin,18,00:22:32,00:02:32,OTT,2019-01-06,3,1,1352.0,CAR,1.0,2.0,Go-Ahead Goal
1662,2,CAR,,Jaccob Slavin , Victor Rask,,4,00:26:13,00:06:13,OTT,2019-01-06,4,3,1573.0,CAR,1.0,3.0,Insurance Goal
1663,2,OTT,PP,Ryan Dzingel , Chris Tierney,,17,00:32:17,00:12:17,OTT,2019-01-06,5,2,1937.0,CAR,2.0,3.0,Go-Ahead Goal
1664,2,CAR,,Dougie Hamilton , Sebastian Aho,Brock McGinn,6,00:34:54,00:14:54,OTT,2019-01-06,6,4,2094.0,CAR,2.0,4.0,Insurance Goal
1665,2,OTT,,Rudolfs Balcers , Chris Tierney,Mikkel Boedker,1,00:39:12,00:19:12,OTT,2019-01-06,7,3,2352.0,CAR,3.0,4.0,Go-Ahead Goal
1666,2,OTT,,Jean-Gabriel Pageau , Mark Stone,Dylan DeMelo,1,00:39:20,00:19:20,OTT,2019-01-06,8,4,2360.0,CAR,4.0,4.0,Tie
1667,3,CAR,PP,Justin Williams , Teuvo Teravainen,Justin Faulk,9,00:47:34,00:07:34,OTT,2019-01-06,9,5,2854.0,CAR,4.0,5.0,Go-Ahead Goal
1675,2,CAR,,Justin Williams , Dougie Hamilton,Trevor van Riemsdyk,11,00:24:34,00:04:34,TBL,2019-01-10,1,1,1474.0,TBL,0.0,1.0,Go-Ahead Goal
1676,3,TBL,PP,Ondrej Palat , Steven Stamkos,Brayden Point,5,00:51:56,00:11:56,TBL,2019-01-10,2,1,3116.0,TBL,1.0,1.0,Tie
1677,3,TBL,PP,Brayden Point , Nikita Kucherov,Victor Hedman,27,00:56:45,00:16:45,TBL,2019-01-10,3,2,3405.0,TBL,2.0,1.0,Go-Ahead Goal
1678,3,TBL,EN,Brayden Point , Steven Stamkos,Alex Killorn,28,00:59:34,00:19:34,TBL,2019-01-10,4,3,3574.0,TBL,3.0,1.0,Insurance Goal
1679,1,CAR,,Micheal Ferland , Teuvo Teravainen,Jaccob Slavin,13,00:10:25,00:10:25,CAR,2019-01-11,1,1,625.0,CAR,1.0,0.0,Go-Ahead Goal
1680,1,BUF,PP,Jeff Skinner , Rasmus Dahlin,Sam Reinhart,30,00:19:39,00:19:39,CAR,2019-01-11,2,1,1179.0,CAR,1.0,1.0,Tie
1681,2,CAR,,Justin Williams , Trevor van Riemsdyk,,12,00:24:30,00:04:30,CAR,2019-01-11,3,2,1470.0,CAR,2.0,1.0,Go-Ahead Goal
1682,2,BUF,,Jason Pominville , Evan Rodrigues,Rasmus Dahlin,10,00:25:00,00:05:00,CAR,2019-01-11,4,2,1500.0,CAR,2.0,2.0,Tie
1683,2,CAR,,Sebastian Aho , Micheal Ferland,,17,00:25:42,00:05:42,CAR,2019-01-11,5,3,1542.0,CAR,3.0,2.0,Go-Ahead Goal
1684,2,CAR,,Sebastian Aho , Micheal Ferland,Teuvo Teravainen,18,00:32:27,00:12:27,CAR,2019-01-11,6,4,1947.0,CAR,4.0,2.0,Insurance Goal
1685,3,BUF,,Kyle Okposo , Zemgus Girgensons,Marco Scandella,7,00:56:48,00:16:48,CAR,2019-01-11,7,3,3408.0,CAR,4.0,3.0,Go-Ahead Goal
1686,1,CAR,,Sebastian Aho ,,,19,00:15:44,00:15:44,CAR,2019-01-13,1,1,944.0,CAR,1.0,0.0,Go-Ahead Goal
1687,1,CAR,,Saku Maenalanen , Justin Faulk,Calvin de Haan,2,00:18:15,00:18:15,CAR,2019-01-13,2,2,1095.0,CAR,2.0,0.0,Insurance Goal
1688,2,NSH,,Colton Sissons , Roman Josi,Ryan Ellis,10,00:22:48,00:02:48,CAR,2019-01-13,3,1,1368.0,CAR,2.0,1.0,Go-Ahead Goal
1689,2,CAR,PP,Sebastian Aho , Micheal Ferland,Teuvo Teravainen,20,00:23:08,00:03:08,CAR,2019-01-13,4,3,1388.0,CAR,3.0,1.0,Insurance Goal
1690,2,CAR,,Lucas Wallmark , Brock McGinn,Jaccob Slavin,4,00:28:35,00:08:35,CAR,2019-01-13,5,4,1715.0,CAR,4.0,1.0,Insurance Goal
1691,2,CAR,PP,Justin Williams , Micheal Ferland,Sebastian Aho,13,00:30:11,00:10:11,CAR,2019-01-13,6,5,1811.0,CAR,5.0,1.0,Insurance Goal
1692,2,NSH,SH,Filip Forsberg , Roman Josi,Nick Bonino,17,00:34:29,00:14:29,CAR,2019-01-13,7,2,2069.0,CAR,5.0,2.0,Lead Shrink
1693,3,NSH,,Filip Forsberg , Ryan Johansen,Viktor Arvidsson,18,00:53:33,00:13:33,CAR,2019-01-13,8,3,3213.0,CAR,5.0,3.0,Lead Shrink
1694,3,CAR,SHEN,Sebastian Aho , Teuvo Teravainen,Brett Pesce,21,00:56:59,00:16:59,CAR,2019-01-13,9,6,3419.0,CAR,6.0,3.0,Insurance Goal
1695,1,NYR,,Anthony DeAngelo , Jimmy Vesey,Boo Nieves,3,00:01:16,00:01:16,NYR,2019-01-15,1,1,76.0,NYR,1.0,0.0,Go-Ahead Goal
1696,1,CAR,,Saku Maenalanen ,,,3,00:09:24,00:09:24,NYR,2019-01-15,2,1,564.0,NYR,1.0,1.0,Tie
1697,1,NYR,PP,Mika Zibanejad , Chris Kreider,Kevin Shattenkirk,13,00:12:41,00:12:41,NYR,2019-01-15,3,2,761.0,NYR,2.0,1.0,Go-Ahead Goal
1698,1,NYR,,Mika Zibanejad , Mats Zuccarello,Chris Kreider,14,00:14:22,00:14:22,NYR,2019-01-15,4,3,862.0,NYR,3.0,1.0,Insurance Goal
1699,2,NYR,PP,Pavel Buchnevich , Mika Zibanejad,Mats Zuccarello,8,00:23:41,00:03:41,NYR,2019-01-15,5,4,1421.0,NYR,4.0,1.0,Insurance Goal
1700,3,NYR,PP,Pavel Buchnevich , Mika Zibanejad,Mats Zuccarello,9,00:44:19,00:04:19,NYR,2019-01-15,6,5,2659.0,NYR,5.0,1.0,Insurance Goal
1701,3,CAR,,Saku Maenalanen , Victor Rask,Justin Faulk,4,00:51:51,00:11:51,NYR,2019-01-15,7,2,3111.0,NYR,5.0,2.0,Lead Shrink
1702,3,NYR,,Anthony DeAngelo , Vladislav Namestnikov,Boo Nieves,4,00:52:55,00:12:55,NYR,2019-01-15,8,6,3175.0,NYR,6.0,2.0,Insurance Goal
1703,1,OTT,,Magnus Paajarvi , Cody Ceci,Zack Smith,4,00:15:47,00:15:47,CAR,2019-01-18,1,1,947.0,OTT,0.0,1.0,Go-Ahead Goal
1704,2,OTT,,Bobby Ryan , Ryan Dzingel,Matt Duchene,10,00:27:26,00:07:26,CAR,2019-01-18,2,2,1646.0,OTT,0.0,2.0,Insurance Goal
1705,2,OTT,,Mark Stone , Chris Tierney,,22,00:27:39,00:07:39,CAR,2019-01-18,3,3,1659.0,OTT,0.0,3.0,Insurance Goal
1706,2,CAR,,Warren Foegele ,,,6,00:31:24,00:11:24,CAR,2019-01-18,4,1,1884.0,OTT,1.0,3.0,Lead Shrink
1707,2,OTT,,Christian Wolanin , Brady Tkachuk,Cody Ceci,3,00:36:25,00:16:25,CAR,2019-01-18,5,4,2185.0,OTT,1.0,4.0,Insurance Goal
1708,1,CAR,,Nino Niederreiter , Sebastian Aho,Jaccob Slavin,10,00:00:28,00:00:28,EDM,2019-01-20,1,1,28.0,CAR,0.0,1.0,Go-Ahead Goal
1709,1,CAR,,Andrei Svechnikov , Jaccob Slavin,Lucas Wallmark,12,00:06:35,00:06:35,EDM,2019-01-20,2,2,395.0,CAR,0.0,2.0,Insurance Goal
1710,1,CAR,,Nino Niederreiter , Brett Pesce,Sebastian Aho,11,00:11:02,00:11:02,EDM,2019-01-20,3,3,662.0,CAR,0.0,3.0,Insurance Goal
1711,1,EDM,,Brandon Manning , Connor McDavid,Ryan Nugent-Hopkins,2,00:19:09,00:19:09,EDM,2019-01-20,4,1,1149.0,CAR,1.0,3.0,Lead Shrink
1712,2,CAR,,Brock McGinn , Andrei Svechnikov,,4,00:21:50,00:01:50,EDM,2019-01-20,5,4,1310.0,CAR,1.0,4.0,Insurance Goal
1713,2,CAR,PP,Lucas Wallmark , Andrei Svechnikov,Jaccob Slavin,5,00:24:07,00:04:07,EDM,2019-01-20,6,5,1447.0,CAR,1.0,5.0,Insurance Goal
1714,2,CAR,,Jordan Martinook , Warren Foegele,Teuvo Teravainen,10,00:38:29,00:18:29,EDM,2019-01-20,7,6,2309.0,CAR,1.0,6.0,Insurance Goal
1715,2,EDM,,Leon Draisaitl , Jujhar Khaira,,25,00:39:41,00:19:41,EDM,2019-01-20,8,2,2381.0,CAR,2.0,6.0,Lead Shrink
1716,3,EDM,,Zack Kassian , Matt Benning,Leon Draisaitl,5,00:40:14,00:00:14,EDM,2019-01-20,9,3,2414.0,CAR,3.0,6.0,Lead Shrink
1717,3,EDM,PP,Leon Draisaitl , Connor McDavid,Alex Chiasson,26,00:47:07,00:07:07,EDM,2019-01-20,10,4,2827.0,CAR,4.0,6.0,Lead Shrink
1718,3,CAR,EN,Lucas Wallmark , Sebastian Aho,,6,00:57:38,00:17:38,EDM,2019-01-20,11,7,3458.0,CAR,4.0,7.0,Insurance Goal
1719,1,CGY,,Oliver Kylington , Garnet Hathaway,Rasmus Andersson,3,00:01:58,00:01:58,CGY,2019-01-22,1,1,118.0,CGY,1.0,0.0,Go-Ahead Goal
1720,1,CAR,,Dougie Hamilton , Brock McGinn,Jaccob Slavin,7,00:15:48,00:15:48,CGY,2019-01-22,2,1,948.0,CGY,1.0,1.0,Tie
1721,2,CGY,,Mark Jankowski , Mikael Backlund,T.J. Brodie,8,00:26:40,00:06:40,CGY,2019-01-22,3,2,1600.0,CGY,2.0,1.0,Go-Ahead Goal
1722,3,CAR,,Sebastian Aho , Teuvo Teravainen,Justin Williams,22,00:59:16,00:19:16,CGY,2019-01-22,4,2,3556.0,CGY,2.0,2.0,Tie
1723,OT1,CGY,,Mikael Backlund , T.J. Brodie,Elias Lindholm,12,01:00:15,00:00:15,CGY,2019-01-22,5,3,3615.0,CGY,3.0,2.0,Go-Ahead Goal
1724,2,CAR,PP,Nino Niederreiter , Teuvo Teravainen,Sebastian Aho,12,00:21:54,00:01:54,VAN,2019-01-23,1,1,1314.0,CAR,0.0,1.0,Go-Ahead Goal
1725,2,VAN,,Josh Leivo , Troy Stecher,Bo Horvat,9,00:22:57,00:02:57,VAN,2019-01-23,2,1,1377.0,CAR,1.0,1.0,Tie
1726,2,VAN,,Sven Baertschi , Elias Pettersson,Brock Boeser,8,00:25:14,00:05:14,VAN,2019-01-23,3,2,1514.0,CAR,2.0,1.0,Go-Ahead Goal
1727,2,CAR,,Greg McKegg , Saku Maenalanen,Dougie Hamilton,3,00:26:53,00:06:53,VAN,2019-01-23,4,2,1613.0,CAR,2.0,2.0,Tie
1728,2,CAR,,Nino Niederreiter , Sebastian Aho,,13,00:33:17,00:13:17,VAN,2019-01-23,5,3,1997.0,CAR,2.0,3.0,Go-Ahead Goal
1729,2,CAR,,Dougie Hamilton , Teuvo Teravainen,,8,00:33:42,00:13:42,VAN,2019-01-23,6,4,2022.0,CAR,2.0,4.0,Insurance Goal
1730,2,CAR,,Teuvo Teravainen , Greg McKegg,Jaccob Slavin,11,00:36:32,00:16:32,VAN,2019-01-23,7,5,2192.0,CAR,2.0,5.0,Insurance Goal
1731,1,VEG,PP,Shea Theodore , Nate Schmidt,Paul Stastny,7,00:05:01,00:05:01,CAR,2019-02-01,1,1,301.0,CAR,0.0,1.0,Go-Ahead Goal
1732,1,CAR,,Nino Niederreiter , Justin Williams,Justin Faulk,14,00:11:13,00:11:13,CAR,2019-02-01,2,1,673.0,CAR,1.0,1.0,Tie
1733,2,CAR,,Brett Pesce ,,,4,00:20:47,00:00:47,CAR,2019-02-01,3,2,1247.0,CAR,2.0,1.0,Go-Ahead Goal
1734,2,VEG,,Shea Theodore , Ryan Reaves,,8,00:37:47,00:17:47,CAR,2019-02-01,4,2,2267.0,CAR,2.0,2.0,Tie
1735,2,CAR,,Jordan Martinook , Brock McGinn,,11,00:38:23,00:18:23,CAR,2019-02-01,5,3,2303.0,CAR,3.0,2.0,Go-Ahead Goal
1736,3,CAR,,Sebastian Aho , Justin Williams,Jaccob Slavin,23,00:43:51,00:03:51,CAR,2019-02-01,6,4,2631.0,CAR,4.0,2.0,Insurance Goal
1737,3,CAR,EN,Justin Faulk ,,,4,00:59:10,00:19:10,CAR,2019-02-01,7,5,3550.0,CAR,5.0,2.0,Insurance Goal
1738,1,CAR,,Teuvo Teravainen , Micheal Ferland,Sebastian Aho,12,00:04:03,00:04:03,CAR,2019-02-03,1,1,243.0,CGY,1.0,0.0,Go-Ahead Goal
1739,1,CGY,PP,Elias Lindholm , Sean Monahan,Mark Giordano,23,00:07:58,00:07:58,CAR,2019-02-03,2,1,478.0,CGY,1.0,1.0,Tie
1740,2,CGY,,Derek Ryan , Andrew Mangiapane,Oliver Kylington,5,00:27:39,00:07:39,CAR,2019-02-03,3,2,1659.0,CGY,1.0,2.0,Go-Ahead Goal
1741,2,CGY,SH,Garnet Hathaway , Derek Ryan,,7,00:32:34,00:12:34,CAR,2019-02-03,4,3,1954.0,CGY,1.0,3.0,Insurance Goal
1742,2,CAR,,Dougie Hamilton , Lucas Wallmark,Teuvo Teravainen,9,00:38:27,00:18:27,CAR,2019-02-03,5,2,2307.0,CGY,2.0,3.0,Go-Ahead Goal
1743,3,CGY,,Noah Hanifin , Sam Bennett,James Neal,5,00:53:05,00:13:05,CAR,2019-02-03,6,4,3185.0,CGY,2.0,4.0,Insurance Goal
